PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALCOHOL_100G,ALLERGENS,ALLERGENS_encoded,ALPHA_LINOLENIC_ACID_100G,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHOLESTEROL_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,LACTOSE_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,OMEGA_6_FAT_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SODIUM_100G,STARCH_100G,SUCROSE_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_K_100G,VITAMIN_PP_100G,ZINC_100G
GEWÜRZTOFU,,0.0,0.0,,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.14361175305381316,0.0,0.143646408839779,0.0,0.12,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.020370370370370372,0.028333333333333332,0.02037037037037037,0.0,0.0,0.022222222222222223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALETTES SOJA TOMATE  BASILIC,,0.0,0.0,,0.0,0.0,0.0,0.007321428401129589,0.0,0.0,0.0,FOODVISOR,0.35341365461847385,UNKNOWN,1.0,0.046875,0.12991086167051832,0.0,0.1298342541436464,0.0,0.113000001907349,0.24482758291836448,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14479166269302396,0.0,0.018333333730697666,0.0,0.0,0.0,0.04583333267105944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRILLTOFU BBQ,,0.0,0.0,,0.0,0.0,0.0,0.0016071428571428571,0.0,0.0,0.0,OPENFOODFACTS-CONTRIBUTORS,0.6907630522088353,B,0.2857142857142857,0.6640625,0.0,0.0,0.0,0.0,0.18,0.0,"CEREALS AND POTATOES,LEGUMES",0.21875,0.0,0.0,0.005954198473282443,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:TOMATO,EN:VEGETABLE,EN:PEPPER,EN:SEED,EN:ONION,EN:ROOT-VEGETABLE,EN:SPICE-OR-BELL-PEPPER,EN:CONDIMENT,EN:SPICE,EN:BELL-PEPPER,EN:ROSEMARY,EN:HERB,EN:MARJORAM,EN:CHILI-PEPPER,EN:GARLIC,EN:LOVAGE,EN:FENUGREEK,EN:OREGANO,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SALT,DE:GERÄUCHERTES-SALZ,EN:E160C,EN:E516",0.7263719512195123,"WASSER, 17% SOJABOHNEN, SONNENBLUMENÖL, 0.7% TOMATEN, PFEFFER, ZWIEBELN, 0.06% PAPRIKA, 0.06% ROSMARIN, MAJORAN, 0.02% CHILI, KNOBLAUCH, LIEBSTÖCKEL, BOCKSHORNKLEE, OREGANO, ZUCKER, SALZ, GERÄUCHERTES SALZ, PAPRIKAEXTRAKT, CALCIUMSULFAT",0.9106382978723405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09062499999999998,0.03518518518518518,0.0,0.03518518518518518,0.0,0.0,0.006944444444444444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE SOJA SUCRÉE,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUTRINET-SANTE,0.6706827309236947,UNKNOWN,1.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIO TOFU FUMÉ,,0.0,0.0,,0.0,0.0,0.0,0.0012499999999999998,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.6640625,0.06899966985803896,0.0,0.06906077348066297,0.0,0.052000000000000005,0.0,"CEREALS AND POTATOES,LEGUMES",0.21875,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.3255813953488372,0.3255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11458333333333333,0.02222222222222222,0.015,0.02222222222222222,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGAN ROTE BRATWURST AUS SEITAN,,0.0,0.0,"EN:GLUTEN,FR:WEIZENEIWEISS",0.7142857142857143,0.0,0.0,0.009464285714285713,0.0,0.0,0.0,ANTICULTIST,0.04417670682730923,B,0.2857142857142857,0.6640625,0.16209970287223507,0.0,0.16160220994475138,0.2654054054054054,0.1,0.05172413793103448,,0.0,0.0,0.0,0.027671755725190837,"EN:SEITAN,EN:CEREAL,EN:WHEAT,EN:ONION,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:SPICE-OR-BELL-PEPPER,EN:CONDIMENT,EN:SPICE,EN:BELL-PEPPER,EN:YEAST-EXTRACT,EN:YEAST,EN:SALT,EN:THICKENER,EN:BEECH-WOOD-SMOKE,EN:SMOKE,EN:WATER,EN:WHEAT-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:CAROB-SEED-FLOUR,EN:FLOUR,EN:CAROB-SEEDS,EN:E406",0.15548780487804878,"SEITAN 71 % (WASSER, WEIZENEIWEISS ), ZWIEBELN, SONNENBLUMENÖL, PAPRIKA 3,2 %, HEFEEXTRAKT, SALZ, GEWÜRZE, VERDICKUNGSMITTEL: JOHANNISBROTKERNMEHL UND AGAR-AGAR, BUCHENHOLZRAUCH.",0.7382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.37209302325581395,0.37209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.02962962962962963,0.016666666666666666,0.029629629629629627,0.0,0.0,0.022222222222222223,"CELERY,LUPIN,MUSTARD,SOYBEANS",0.3626373626373627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRACHEN-TOFU,,0.0,0.0,"EN:CELERY,EN:MUSTARD,EN:SOYBEANS,DE:TAMARI",0.2087912087912088,0.0,0.0,0.0075,0.0,0.0,0.0,ANTICULTIST,0.04417670682730923,UNKNOWN,1.0,0.046875,0.1678771871904919,0.0,0.16781767955801105,0.0,0.19399999999999998,0.0,,0.0,0.0,0.0,0.021651630811936183,"EN:TOFU,EN:TOMATO-PUREE,EN:VEGETABLE,EN:TOMATO,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:PALM-FAT,EN:PALM-OIL-AND-FAT,EN:SPICE,EN:CONDIMENT,EN:SOYA-FLOUR,EN:FLOUR,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:SEA-SALT,EN:SALT,EN:TAMARI,EN:SAUCE,EN:SOY-SAUCE,DE:SULTANINEN,EN:CORN-STARCH,EN:STARCH,EN:THICKENER,EN:BAKING-POWDER,EN:WATER,EN:COAGULANT,DE:FERMENTIERT-ZU-ESSIG,EN:NIGARI,EN:E511,EN:ONION,EN:ROOT-VEGETABLE,EN:MUSTARD,DE:DRACHENKOPF-MELISSE,EN:GARLIC,DE:SELLERIE-UND-ANDERE,EN:CAROB-SEED-FLOUR,EN:CAROB-SEEDS,EN:E406,EN:KOMBUCHA,DE:SCHWARZTEE-MIT-ZUCKER",0.4969512195121951,"71% TOFU (WASSER, _SOJABOHNEN_, GERINNUNGSMITTEL: KOMBUCHA [SCHWARZTEE MIT ZUCKER, FERMENTIERT ZU ESSIG], UND NIGARI [MAGNESIUMCHLORID]), TOMATENMARK, SONNENBLUMENÖL, PALMFETT, GEWÜRZE (ZWIEBELN, _SENF_, DRACHENKOPF-MELISSE (0,2%), KNOBLAUCH, _SELLERIE_ UND ANDERE), _SOJAMEHL_, MEERSALZ, _TAMARI_ (_SOJASAUCE_), SULTANINEN, MAISSTÄRKE, VERDICKUNGSMITTEL: JOHANNISBROTKERNMEHL UND AGAR-AGAR, BACKPULVER.",0.02269503546099291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.6046511627906976,0.6046511627906976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13958333333333334,0.02592592592592592,0.075,0.02592592592592593,0.0,0.0,0.043055555555555555,SESAME SEEDS,0.9835164835164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOISSON AU SOJA VANILLE,,0.0,0.0,,0.0,0.0,0.0,0.007857142857142858,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.03317926708484648,0.0,0.03314917127071823,0.0,0.018000000000000002,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0025925925925925925,0.005,0.0025925925925925925,0.0,0.0,0.05555555555555555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC TOFU,E575 - GLUCONO-DELTA-LACTONE,0.9869281045751634,0.0,,0.0,0.0,0.0,0.004201680672268928,0.0,0.0,0.0,FOODVISOR,0.35341365461847385,A,0.14285714285714285,0.6953125,0.06503796632551997,0.0,0.0649983750406243,0.0,0.047058823529412,0.08113590263691724,"CEREALS AND POTATOES,LEGUMES",0.21875,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:COAGULANT,EN:CALCIUN-SULFATE,EN:AND-NIGAR,EN:E511,EN:AND-GLUCONO-DELTA-LACTONE",0.6486280487804879,"WATER (ORGANIC _SOYBEANS_, COAGULANTS (CALCIUN SULFATE, AND/OR NIGAR, MAGNESIUM CHLORIDE, AND/OR GLUCONO DELTA-LACTONE,",0.923404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.1627906976744186,0.1627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098039215686275,0.0,0.0098039215686275,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIO SOJA REIS,,0.0,0.0,,0.0,0.0,0.0,0.009285714285714286,0.0,0.0,0.0,OPENFOODFACTS-CONTRIBUTORS,0.6907630522088353,B,0.2857142857142857,0.59375,0.02558600198085177,0.0,0.0255524861878453,0.0,0.009000000000000001,0.013793103448275862,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:RICE,EN:SEA-SALT,EN:SALT",0.6829268292682927,"WATER, SOY BEANS 6%, RICE 6%, SEA SALT",0.94822695035461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.01875,0.0014814814814814814,0.0033333333333333335,0.0014814814814814814,0.0,0.0,0.06666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOISSON À L'AVOINE BARISTA AVEC DU SOJA,,0.0,0.0,EN:SOYBEANS,0.9230769230769231,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.65625,0.033839551006932984,0.0,0.03383977900552486,0.05540540540540541,0.02,0.017241379310344827,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,"EN:WATER,DE:HAFERVOLLKORN,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:SEA-SALT,EN:SALT",0.5373475609756098,"WASSER, _HAFERVOLLKORN_ 10%, _SOJABOHNEN_ 2 %, SONNENBLUMENÖL, MEERSALZ",0.9212765957446809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.3255813953488372,0.3255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013541666666666667,0.002407407407407407,0.005,0.002407407407407407,0.0,0.0,0.07777777777777777,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
