PRODUCT_NAME,ALCOHOL_100G,ALPHA_LINOLENIC_ACID_100G,BIOTIN_100G,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHLORIDE_100G,CHOLESTEROL_100G,CHROMIUM_100G,COCOA_100G,COPPER_100G,COUNTRIES_EN,ECOSCORE_GRADE,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FLUORIDE_100G,FOLATES_100G,FRUCTOSE_100G,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_DRIED_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,GLUCOSE_100G,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,ISO3,LACTOSE_100G,LINOLEIC_ACID_100G,MAGNESIUM_100G,MANGANESE_100G,MOLYBDENUM_100G,MONOUNSATURATED_FAT_100G,NOVA_GROUP,NUTRISCORE_GRADE,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OLEIC_ACID_100G,OMEGA_3_FAT_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,PIB,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SELENIUM_100G,SODIUM_100G,SOLUBLE_FIBER_100G,SUCROSE_100G,SUGARS_100G,TRANS_FAT_100G,UNSATURATED_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_K_100G,VITAMIN_PP_100G,ZINC_100G
ORGANIC BLACK SOY BEANS,0.0,0.0,0.0,0.062,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,2,72.0,385.0,0.0,92.0,0.0,4.62,5.4,0.0,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00208,USA,0.0,0.0,0.046,0.0,0.0,0.0,0.0,1,-9.0,-9.0,0.0,0.0,0.0,0.115,0.0,21060473613000.0,0.0,0.238,8.46,0.0575,0.77,0.0,0.023,0.0,0.0,0.77,0.0,0.0,0.0001155,0.0,0.0,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,0.000308,0.00173
BLACK SOY BEANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CANADA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647598402303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EDEN, ORGANIC BROWN RICE & BLACK SOYBEAN",0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1004.0,0.0,240.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072,USA,0.0,0.0,0.08,0.002,0.0,0.0,0.0,1,-3.0,-3.0,0.0,0.0,0.0,0.2,0.0,21060473613000.0,0.0,0.24,6.0,0.15,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0012
"WICKED KITCHEN CHICKEN AND SHIITAKE SOY YAKI, 11 OZ",0.0,0.0,0.0,0.007,17.24,0.0,0.0,0.0,0.021,0.0,0.0,0.0,UNITED STATES,7,0.0,490.0,0.0,117.0,0.0,2.41,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,USA,0.0,0.0,0.0,0.0,0.0,1.03,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.52,0.11,6.55,0.715,0.52,0.0,0.286,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SILK ORGANIC SOY,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CANADA,7,0.0,377.0,0.0,90.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAN,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,1647598402303.0,0.0,0.0,8.0,0.085,0.5,0.0,0.034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOY MIX,0.0,0.0,0.0,0.067,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1674.0,0.0,400.0,0.0,16.67,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,9.0,9.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,23.33,0.3325,3.33,0.0,0.133,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LOVE YOUR HEALTH, SEA SALTED SOYNUTS",0.0,0.0,0.0,0.133,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1812.0,0.0,433.0,0.0,20.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,USA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6.0,6.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,40.0,0.75,3.33,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LOVE YOUR HEALTH, SOYNUTS, HONEY TOASTED",0.0,0.0,0.0,0.033,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1674.0,0.0,400.0,0.0,13.33,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,USA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,13.0,13.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,16.67,0.2675,3.33,0.0,0.107,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SOY NUTS, SEA SALTED",0.0,0.0,0.0,0.133,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1812.0,0.0,433.0,0.0,20.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,USA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6.0,6.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,40.0,0.75,3.33,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOYNUTS HONEY TOASTED,0.0,0.0,0.0,0.033,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1674.0,0.0,400.0,0.0,13.33,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,USA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,13.0,13.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,16.67,0.2675,3.33,0.0,0.107,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATURE’S SELECT SOYNUTS LIGHTLY SEA SALTED,0.0,0.0,0.0,0.0,32.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1943.0,0.0,464.28571428571,0.0,21.428571428571,7.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,42.857142857143,0.80357142857143,3.5714285714286,0.0,0.321428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOY CHUNKS,0.0,0.0,0.0,0.0,32.258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1485.0,0.0,354.83870967742,0.0,3.2258064516129,19.354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,51.612903225806,0.0,0.0,0.0,0.0,0.0,0.0,12.903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GLENNY'S, LIGHTLY SALTED SOY CRISP",0.0,0.0,0.0,0.081,56.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1301.0,0.0,311.0,0.0,2.7,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389,USA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,24.32,1.115,0.0,0.0,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SOY CRISPS, ORIGINAL BBQ",0.0,0.0,0.0,0.081,62.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1356.0,0.0,324.0,0.0,4.05,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,24.32,0.9271,0.0,0.0,0.37084,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JEWEL OSCO, SOY NUTS ROASTED WITH SEA SALT",0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1996.0,0.0,477.0,0.0,23.33,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,36.67,0.0425,3.33,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTHENTIC SOY SAUSE,0.0,0.0,0.0,0.0,13.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,418.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,6.6666666666667,11.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GINGER SOY SAUTE,0.0,0.0,0.0,0.0,16.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CANADA,7,0.0,558.0,0.0,133.3333,0.0,6.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647598402303.0,0.0,0.0,3.3333,0.80833325,1.0,0.0,0.3233333,0.0,0.0,4.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SUPER SALAD TOPPING ,ALMOND, WASABI & SOY",0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,2389.0,0.0,571.0,0.0,42.86,14.3,0.0,0.0,0.0,0.0,0.0,0.0,6.66666666666667,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,28.57,4.0,4,12.0,12.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,14.29,0.0,14.29,4.465,0.0,0.0,1.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOYNUTS,0.0,0.0,0.0,0.143,32.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1941.0,0.0,464.0,0.0,25.0,17.9,0.0,0.000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00386,USA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,35.71,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO SALT ADDED SOY NUTS,0.0,0.0,0.0,0.143,32.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1941.0,0.0,464.0,0.0,21.43,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00514,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,42.86,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TREE OF LIFE, ROASTED & SALTED SOY NUTS",0.0,0.0,0.0,0.143,32.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1941.0,0.0,464.0,0.0,21.43,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00386,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.0,6.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,42.86,0.8025,3.57,0.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOYNUTS,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1996.0,0.0,477.0,0.0,23.33,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,36.67,0.762,3.33,0.0,0.3048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SOYJOY, BAKED WHOLE SOY & FRUIT BAR, BERRY",0.0,0.0,0.0,0.067,56.67,0.0,0.0,0.0,0.05,0.0,0.0,0.0,UNITED STATES,7,0.0,1812.0,0.0,433.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,15.0,15.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.8,13.33,0.4175,6.67,0.0,0.167,0.0,0.0,40.0,0.0,0.0,9.99e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KEWPIE, WAFU SAVORY SOY DRESSING",0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,4,34.0,1485.0,0.0,355.0,0.0,35.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,8.0,8.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,6.45,0.0,0.0,9.69e-05,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0
SOY FREE BUTTERY STICKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,2987.0,0.0,714.0,0.0,78.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,35.71,4.0,5,20.0,20.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,14.29,0.0,0.0,1.965,25.0,0.0,0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EARTH BALANCE, SOY GARDEN, NATURAL BUTTERY SPREAD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,2987.0,0.0,714.0,0.0,78.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,25.0,0.0,0.0,2.1425,25.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EARTH BALANCE, SOY FREE BUTTERY SPREAD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,2987.0,0.0,714.0,0.0,78.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16666666666667,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,32.14,4.0,5,19.0,19.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,25.0,0.0,0.0,1.965,21.43,0.0,0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOY GINGER,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1536.0,0.0,367.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5,20.0,20.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,3.33,2.6675,3.33,0.0,1.067,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUMPKIN SOICE TORILLAS,0.0,0.0,0.0,0.0,51.612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1215.0,0.0,290.32258064516,0.0,6.4516129032258,3.2258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,6.4516129032258,1.7741935483871,3.2258064516129,0.0,0.70967741935484,0.0,0.0,3.2258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO PORK SAUSOYGES,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED KINGDOM,7,0.0,623.0,0.0,149.0,0.0,6.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704609160088.0,0.0,0.0,15.6,1.2,0.8,0.0,0.48,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"WHOLE FOODS MARKET, ORANGE SOY MARINADE",0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,895.0,0.0,214.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1111111111111,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,13.0,13.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,0.0,3.75,0.0,0.0,1.5,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0
ORIGINAL SOY,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,2,70.0,439.0,0.0,105.0,0.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,8.0,0.12,0.5,0.0,0.048,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RANCH SOY CRISPS, RANCH",0.0,0.0,0.0,0.071,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1941.0,0.0,464.0,0.0,12.5,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00386,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,12.0,12.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,25.0,3.215,0.0,0.0,1.286,0.0,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FULL CIRCLE, SOY CRISPS, SEA SALT",0.0,0.0,0.0,0.143,53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1795.0,0.0,429.0,0.0,10.71,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00386,USA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,10.0,10.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,28.57,3.215,0.0,0.0,1.286,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FULL CIRCLE, SOY CRISPS, CHEDDAR",0.0,0.0,0.0,0.143,53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1795.0,0.0,429.0,0.0,10.71,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00386,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,10.0,10.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,25.0,2.9475,0.0,0.0,1.179,0.0,0.0,3.57,0.0,0.0,0.0001071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARBECUE SOY CRISPS,0.0,0.0,0.0,0.143,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1795.0,0.0,429.0,0.0,10.71,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00386,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,25.0,2.44856,0.0,0.0,0.979424,0.0,0.0,14.29,0.0,0.0,0.0002142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FULL CIRCLE, GO RIGHT, CRUNCHY FIBER TWIGS, SOY PROTEIN GRAHAMS AND HONEY PUFFS CEREAL",0.0,0.0,0.0,0.115,61.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,1289.0,0.0,308.0,0.0,1.92,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.00519,USA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,0.0,0.0,25.0,0.385,0.0,0.0,0.154,2.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEATLESS SOY CHORIZO,0.0,0.0,0.0,0.073,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,686.0,0.0,164.0,0.0,8.18,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00262,USA,0.0,0.0,0.0,0.0,0.0,1.82,4.0,3,6.0,6.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,3.64,0.0,12.73,2.045,0.91,0.0,0.818,0.0,0.0,3.64,0.0,0.0,0.0004092,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0
SOYRIZO,0.0,0.0,0.0,0.073,10.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNITED STATES,7,0.0,685.0,0.0,163.63636363636,0.0,7.2727272727273,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196,USA,0.0,0.0,0.0,0.0,0.0,1.82,4.0,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,21060473613000.0,3.64,0.0,12.727272727273,1.6818181818182,0.90909090909091,0.0,0.67272727272728,0.0,0.0,3.6363636363636,0.0,0.0,0.0001635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC SOY CHORIZO,0.0,0.0,0.0,0.0,10.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,989.0,0.0,236.36363636364,0.0,16.363636363636,5.4545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,14.545454545455,1.7272727272727,2.7272727272727,0.0,0.69090909090908,0.0,0.0,3.6363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
