PRODUCT_NAME,ADDED_SUGARS_100G,ALCOHOL_100G,ALPHA_LINOLENIC_ACID_100G,BIOTIN_100G,BUTYRIC_ACID_100G,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHLORIDE_100G,CHOLESTEROL_100G,CHROMIUM_100G,COCOA_100G,COPPER_100G,COUNTRIES_EN,ECOSCORE_GRADE,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FLUORIDE_100G,FOLATES_100G,FRUCTOSE_100G,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_DRIED_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,GLUCOSE_100G,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,ISO3,LACTOSE_100G,LINOLEIC_ACID_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MANGANESE_100G,MOLYBDENUM_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OLEIC_ACID_100G,OMEGA_3_FAT_100G,OMEGA_6_FAT_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SELENIUM_100G,SODIUM_100G,SOLUBLE_FIBER_100G,STARCH_100G,SUCROSE_100G,SUGARS_100G,TRANS_FAT_100G,UNSATURATED_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_K_100G,VITAMIN_PP_100G,ZINC_100G
"A BLEND OF SOY NUGGETS, CRISP RICE, CORN FLAKES AND BRAN FLAKES FLAVORED WITH CINNAMON HIGH PROTEIN MULTIGRAIN GRANOLA, SOY NUGGETS, CRISP RICE, CORN FLAKES AND BRAN FLAKES",0.0,0.0,0.0,0.0,0.0,0.093,62.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,1703.0,0.0,407.0,0.0,5.56,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019,25.93,0.88,0.93,0.0,0.352,0.0,0.0,0.0,20.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU EXTRA FIRM,0.0,0.0,0.0,0.0,0.0,0.071,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,393.0,0.0,94.0,0.0,4.71,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,10.59,0.045,0.59,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PRIVATE SELECTION, EDAMAME, UNSHELLED TENDER SOYBEANS WITH A SLIGHTLY NUTTY FLAVOR",0.0,0.0,0.0,0.0,0.0,0.094,14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,540.0,0.0,129.0,0.0,4.12,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00318,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,7.05e-05,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0
TOFU FIRM,0.0,0.0,0.0,0.0,0.0,0.127,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,372.0,0.0,89.0,0.0,3.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137,USA,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC TOFU EXTRA FIRM,0.0,0.0,0.0,0.0,0.0,0.118,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2,77.0,443.0,0.0,106.0,0.0,5.29,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0441,0.588,0.0,0.0176,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOVE INTENSE CARE SOIN INTENSE LOTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAM N' SERVE EDAMAME SHELLED SOYBEANS,0.0,0.0,0.0,0.0,0.0,0.08,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,615.0,0.0,147.0,0.0,6.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00192,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0325,0.67,0.0,0.013,0.0,0.0,0.0,2.67,0.0,0.0,3.99e-05,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.0
"SIMPLY ROUNDY'S, STEAMABLE EDAMAME SOYBEANS IN THE POD",0.0,0.0,0.0,0.0,0.0,0.024,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,297.0,0.0,71.0,0.0,2.35,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.015,0.59,0.0,0.006,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0
INSTANT TOFU MISO SOUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WELPAC KINAKO SOY BEAN FLOUR,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,1879.0,0.0,448.97959183673,0.0,20.408163265306,16.326530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.734693877551,0.0,4.0816326530612,0.0,0.0,0.0,0.0,0.0,8.1632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HIME BRAND, KUROMAME AMANI PREPARED BLACK SOY BEANS",0.0,0.0,0.0,0.0,0.0,0.084,36.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2,72.0,837.0,0.0,200.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00379,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68,1.5525,1.05,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUSHI SOY WRAPPER,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,63.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUSHI SOY WRAPPER,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,63.0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOY WRAPPERS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,84.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOY WRAPPERS SUSHI PARTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,63.0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOYBEANS IN POD,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,558.0,0.0,133.33333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333,0.0,0.66666666666667,0.0,0.0,0.0,0.0,0.0,1.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATTO FERMENTED SOYBEANS,0.0,0.0,0.0,0.0,0.0,0.0,14.117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,837.0,0.0,200.0,0.0,8.2352941176471,12.941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.470588235294,0.47058823529413,1.1764705882353,0.0,0.188235294117652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FUMESSE,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,1113.0,0.0,266.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOYA STICKS,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,1345.0,0.0,321.42857142857,0.0,12.5,3.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.40178571428573,3.5714285714286,0.0,0.160714285714292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOYA BEAN FLOUR,0.0,0.0,0.0,0.0,0.0,0.1,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,2021.0,0.0,483.0,0.0,20.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.10922,0.0,0.0,0.043688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOYAPAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOYA PAC INSTANTANEA,0.0,0.0,0.0,0.0,0.0,1.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,7,0.0,1950.0,0.0,467.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.009,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,28.0,28.0,0.0,0.0,0.0,0.0,0.833,0.0,0.0,50.0,26.7,1.25,13.3,0.0,0.5,0.0,0.0,0.0,36.7,0.0,0.0,0.001,4e-06,0.0,0.00142,0.0004,5.33e-05,0.0,5.33e-05,0.0,0.0,0.0,0.01
SOYA PAC,0.0,0.0,0.0,0.0,0.0,1.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2,60.0,1950.0,0.0,467.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.009,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,28.0,28.0,0.0,0.0,0.0,0.0,0.833,0.0,0.0,50.0,26.7,1.25,13.3,0.0,0.5,0.0,0.0,0.0,36.7,0.0,0.0,0.001,4e-06,0.0,0.00142,0.0004,5.33e-05,0.0,5.33e-05,0.0,0.0,0.0,0.01
# SOI-YAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU A LA JAPONAISE,0.0,0.0,0.0,0.0,0.0,0.0,2.70000004768372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,862.0,0.0,206.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.20000004768372,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASABI AND SOY ALMONDS,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,2540.0,0.0,607.14285714286,0.0,53.571428571429,10.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571,1.0267857142857,3.5714285714286,0.0,0.41071428571428,0.0,0.0,0.0,7.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FUME,0.0,0.0,0.0,0.0,0.0,0.0,2.79999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,711.0,0.0,170.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANT KITCHEN ORGANIC SUPER FIRM TOFU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2,77.0,640.0,0.0,153.0,0.0,9.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.15,1.9,0.0,0.06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BABY RED & GREEN SWISS CHARD, BABY TAT SOI AND SPINACH",0.0,0.0,0.0,0.0,0.0,0.118,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,100.0,0.0,24.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169,USA,0.0,0.0,0.071,0.0,0.0,0.0,0.0,1,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0005082,0.0,0.435,2.35,0.3225,0.0,0.0,0.129,0.0,0.0,0.0,1.18,0.0,0.0,0.0022941,0.0,0.0,0.0,0.0,0.0,0.0565,0.0,0.0,0.0005082,0.0,0.0
SOJA STUCKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SOIGNON, GOAT CHEESE",0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,United States,7,0.0,1331.0,0.0,318.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,1.30556,17.86,0.0,0.522224,0.0,0.0,0.0,0.0,0.0,0.0,0.0001071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SOIGNON, GOAT CHEESE BUCHETTE, PLAIN",0.0,0.0,0.0,0.0,0.0,0.143,3.57,0.0,0.0,0.0,0.071,0.0,0.0,0.0,United States,4,34.0,1046.0,0.0,250.0,0.0,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,1.205,14.29,0.0,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0002142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SOIGNON, GOAT CHEESE BUCHETTE",0.0,0.0,0.0,0.0,0.0,0.143,3.57,0.0,0.0,0.0,0.071,0.0,0.0,0.0,United States,5,8.0,1046.0,0.0,250.0,0.0,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,1.205,14.29,0.0,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0002142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MERCI CHEF!, SOIGNON, GOAT CHEESE BUCHETTE, HONEY",0.0,0.0,0.0,0.0,0.0,0.143,10.71,0.0,0.0,0.0,0.054,0.0,0.0,0.0,United States,4,34.0,1197.0,0.0,286.0,0.0,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,0.535,14.29,0.0,0.214,0.0,0.0,0.0,10.71,0.0,0.0,0.0002142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VANILLA AL'MONDO PROTEIN SOY & DAIRY PROTEIN SHAKE,0.0,0.0,0.0,0.0,0.0,0.156,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,335.0,0.0,80.0,0.0,2.22,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,USA,0.0,0.0,0.018,0.0,0.0,0.0,0.0,5,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,4.22,0.07,0.33,0.0,0.028,0.0,0.0,0.0,8.22,0.0,0.0,0.0,2.4e-06,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.00117
MANGO PROTEIN FLAVORED SOY PROTEIN SHAKE,0.0,0.0,0.0,0.0,0.0,0.156,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89e-05,United States,3,49.0,307.0,0.0,73.3,0.0,0.222,0.889,0.0,0.0,0.0,0.0,0.0,0.0,6.66666666666667,0.0,0.0,0.0,0.0008,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.56,0.22,0.0,0.0,0.0881,0.0,0.0,0.0,12.0,0.0,0.0,0.000433,2.4e-06,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
"NATURAL DIRECTIONS, ORGANIC SOY BEANS",0.0,0.0,0.0,0.0,0.0,0.062,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2,72.0,515.0,0.0,123.0,0.0,5.38,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00277,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.75,0.77,0.0,0.3,0.0,0.0,0.0,1.54,0.0,0.0,2.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRADITIONAL SEITAN,0.0,0.0,0.0,0.0,0.0,0.0,6.1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,0.0,587.0,0.0,140.3509,0.0,1.7544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5614,0.89912275,0.0,0.0,0.3596491,0.0,0.0,0.0,0.8772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
