PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALLERGENS,ALLERGENS_encoded,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CHOLESTEROL_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IRON_100G,LACTOSE_100G,MAGNESIUM_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SODIUM_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_K_100G
CHILI CON TOFU,,0.0,,0.0,0.0,0.09864864864864865,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.10483232109849484,0.0,0.10497237569060774,0.0,0.05974025974025974,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.05411764705882353,0.02040000000000071,0.011627906976744186,0.02040000000000071,0.07647058823529412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE TOMATES TOFU,,0.0,,0.0,0.0,0.07702702444952839,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.07129654079746502,0.0,0.07138121378355912,0.0,0.04155844217771039,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.030588234172148232,0.013600000540415965,0.01627906949021093,0.013600000540415965,0.11764705882352941,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N 18 SUPER SAUCE AUX TOMATES & SEITAN,,0.0,,0.0,0.0,0.07162162162162163,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.068127805650911,0.0,0.06806629834254144,0.0,0.03896103896103896,0.0,,0.0,0.0,0.0,0.061068702290076333,"FR:TOMATES-ITALIENNES-MURIES-AU-SOLEIL,EN:SEITAN,EN:CEREAL,EN:WHEAT,EN:ONION,EN:VEGETABLE,EN:ROOT-VEGETABLE,FR:HUILE-DO-EXTRA-VIERGE,EN:SEA-SALT,EN:SALT,EN:LEMON-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:GARLIC,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,FR:PIMENT-POIVRE-NOIR,FR:PRODUIT-EN-ITALIE,FR:AONSOMMER-AVANT,FR:784,FR:VOIR-LE-COUVERCLE",0.9795396419437341,"TOMATES ITALIENNES MÛRIES AU SOLEIL&QUOT; (784), SEITAN&QUOT; (8%) (CONTIENT BLÉ, SOJA), OIGNONS* (8%), HUILE DO EXTRA VIERGE&QUOT;, SEL MARIN, JUS DE CITRON&QUOT;, AIL&QUOT;, SUCRE&QUOT;, PIMENT POIVRE NOIR&QUOT;. &QUOT;ISSUS DE L'AGRICULTURE BIOLOGIQUE. ALLERGÈNES : VOIR LES INGRÉDIENTS EN GRAS - PRODUIT EN ITALIE - ÀONSOMMER AVANT: VOIR LE COUVERCLE -",0.8148148148148148,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.031764705882352945,0.02992000000000104,0.01627906976744186,0.02992000000000104,0.10588235294117647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE AU TOFU,,0.0,,0.0,0.0,0.10675675675675676,0.0,0.0,TACINTE,0.8857142857142858,A,0.0,0.819672131147541,0.05017163982043834,0.0,0.04972375690607735,0.08232235701906412,0.024675324675324677,0.17,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.5833333333333333,0.0,0.0,0.6099236641221374,"FR:PUREE-DE-TOMATE-MI-REDUITE,EN:VEGETABLE,EN:TOMATO,EN:TOMATO-PUREE,FR:TOFU-NATURE,EN:ONION,EN:ROOT-VEGETABLE,EN:WATER,EN:CANE-SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SUGAR,EN:SEA-SALT,EN:SALT,EN:DEODORIZED-SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:SUNFLOWER-OIL,EN:GARLIC-PUREE,EN:GARLIC,EN:BASIL,EN:HERB,EN:CAYENNE-PEPPER,EN:CONDIMENT,EN:SPICE,EN:SOYA,EN:GELLING-AGENT,EN:E511,EN:E516",0.9565217391304348,"PURÉE DE TOMATES BIO MI-RÉDUITE 72%, TOFU BIO NATURE 12% (EAU, SOJA BIO 27%, GÉLIFIANTS : SULFATE DE CALCIUM, CHLORURE DE MAGNÉSIUM), OIGNON BIO 7,9%, EAU, SUCRE DE CANNE BIO, SEL MARIN, HUILE DE TOURNESOL BIO DÉSODORISÉE, PURÉE D'AIL BIO, BASILIC BIO, PIMENT DE CAYENNE BIO",0.4345679012345679,0.0,0.0,0.0,0.0,0.0,A,0.2,0.19444444444444445,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.041176470588235294,0.02436666666666751,0.0069767441860465115,0.02436666666666751,0.18235294117647058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE BOLOGNAISE AU TOFU,,0.0,,0.0,0.0,0.05405405405405406,0.0,0.0,KILIWEB,0.4761904761904762,B,0.2,0.5573770491803279,0.04198574069184051,0.0,0.041988950276243095,0.0,0.020779220779220783,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.5833333333333333,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.021176470588235293,0.011333333333333726,0.005348837209302326,0.011333333333333728,0.07941176470588236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESCALOPE DE TOFU,,0.0,,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALETTES TOFU À L'INDIENNE,,0.0,"EN:CRUSTACEANS,EN:EGGS,EN:FISH,EN:GLUTEN,EN:MILK,EN:MOLLUSCS,EN:MUSTARD,EN:SOYBEANS",0.2553191489361702,0.0,0.12027027027027028,0.0,0.0,TACITE,0.8952380952380953,B,0.2,0.5327868852459017,0.17190388170055454,0.0,0.17237569060773483,0.2820623916811092,0.09480519480519481,0.21000000000000002,,0.0,0.0,0.0,0.13282442748091602,"FR:SPECIALITE-VEGETALE-A-BASE-DE-SOJA,EN:WATER,EN:WHEAT-FLAKES,EN:CEREAL,EN:WHEAT,EN:RED-BELL-PEPPER,EN:VEGETABLE,EN:BELL-PEPPER,EN:PRE-FRIED-ONIONS,EN:ROOT-VEGETABLE,EN:ONION,EN:CARROT,EN:DEHYDRATED-SOY-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:HYDROLYSED-VEGETABLE-PROTEIN,EN:SOY-PROTEIN,EN:COLZA-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:RAPESEED-OIL,EN:DOUBLE-CONCENTRATED-TOMATO,EN:TOMATO,EN:TOMATO-CONCENTRATE,EN:ALCOHOL-VINEGAR,EN:VINEGAR,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:CURRY,EN:CONDIMENT,EN:SPICE,EN:SALT,EN:CORIANDER,EN:HERB,EN:THICKENER,EN:GINGER,EN:SOYA,EN:GELLING-AGENT,EN:SUNFLOWER-OIL,EN:VEGETABLE-OIL,EN:TURMERIC,EN:CUMIN,EN:SEED,EN:CHILI-PEPPER,FR:METHYCELLULOSE,EN:E509",0.9744245524296676,"SPÉCIALITÉ VÉGÉTALE À BASE DE _SOJA_ 40% (EAU, _SOJA_ 5,6%, GÉLIFIANT: CHLORURE DE CALCIUM), EAU, FLOCONS DE _BLÉ_, POIVRONS ROUGES, OIGNONS PRÉFRITS (OIGNONS, HUILE DE TOURNESOL), CAROTTES, PROTÉINES DE _SOJA_ DÉSHYDRATÉES 5,2%, HUILE DE COLZA, PURÉE DE TOMATE DOUBLE CONCENTRÉE, VINAIGRE D'ALCOOL, SUCRE, CURRY EN POUDRE 0,9% (CURCUMA, CUMIN, CORIANDRE 0,1%, PIMENT), SEL, CORIANDRE 0.7%, ÉPAISSISSANT: MÉTHYCELLULOSE, GINGEMBRE EN POUDRE 0,1%. FABRIQUÉ DANS UN ATELIER UTILISANT : CÉLERI, LAIT, ŒUFS, POISSONS, CRUSTACÉS, MOLLUSQUES ET MOUTARDE.",0.5728395061728395,0.0,0.0,0.0,0.0,0.0,A,0.2,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.01700000000000059,0.020930232558139535,0.01700000000000059,0.07647058823529412,"CELERY,CRUSTACEANS,EGGS,FISH,MILK,MOLLUSCS,MUSTARD",0.03614457831325302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE AU TOFU,,0.0,,0.0,0.0,0.07702702444952839,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.07129654079746502,0.0,0.07138121378355912,0.0,0.04155844217771039,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.030588234172148232,0.013600000540415965,0.01627906949021093,0.013600000540415965,0.11764705882352941,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTE HARICOTS ROUGE TOFU MAIS,,0.0,,0.0,0.0,0.28378378378378377,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.2640612622128334,0.0,0.2640883977900553,0.0,0.16883116883116883,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.09058823529411765,0.019266666666667334,0.19069767441860463,0.019266666666667338,0.07352941176470588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LENTILLES TOFU,"E330 - CITRIC ACID,E415 - XANTHAN GUM",0.6060606060606061,"EN:MUSTARD,EN:SOYBEANS",0.8085106382978723,0.0,0.16216216216216217,0.0,0.0,QUITODELAVEGA,0.7809523809523811,B,0.2,0.6475409836065574,0.1573805122788487,0.0,0.0,0.2582322357019064,0.06753246753246754,0.26,"COMPOSITE FOODS,ONE-DISH MEALS",0.41666666666666663,0.7134831460674157,0.0,0.0648854961832061,"EN:COOKED-GREEN-LENTILS,EN:LEGUME,EN:LENTILS,EN:GREEN-LENTILS,EN:TOFU,EN:CARROT,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:WATER,FR:SAUCE-TAMARI,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:ALCOHOL-VINEGAR,EN:VINEGAR,EN:MUSTARD,EN:CONDIMENT,EN:SPICE,EN:CONCENTRATED-LEMON-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:LEMON-JUICE,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SALT,EN:PARSLEY,EN:HERB,EN:PEPPER,EN:SEED,EN:THICKENER,EN:GARLIC,EN:SOYA,EN:ALCOHOL,EN:FERMENT,EN:CIDER-VINEGAR,EN:MUSTARD-SEED,EN:ACID,EN:E415,EN:NIGARI,EN:E511,EN:E330",0.04603580562659847,"LENTILLE VERTE* CUITE 55% (LENTILLE VERTE*, EAU), TOFU FUMÉ* 19% (TOFU* (EAU, SOJA* DÉPELLICULÉ, NIGARI), SAUCE TAMARI* (EAU, SOJA*, SEL, FERMENTS), SEL, AIL*, ÉPICES*), CAROTTE* 8.5%, EAU, SAUCE TAMARI* 4 %(EAU, SOJA*, SEL, ALCOOL*, FERMENTS), HUILE DE TOURNESOL*, VINAIGRE D'ALCOOL*, MOUTARDE* (VINAIGRE DE CIDRE*, GRAINES DE MOUTARDE*, EAU, SEL, ACIDIFIANT : ACIDE CITRIQUE), JUS DE CITRON CONCENTRÉ*, SUCRE*, SEL, PERSIL*, POIVRE*, ÉPAISSISSANT : GOMME XANTHANE. TRACES D'ŒUFS, DE GLUTEN, DE CÉLERI, ET DE FRUITS À COQUE. *INGRÉDIENTS ISSUS DE L'AGRICULTURE BIOLOGIQUE.",0.28641975308641976,0.0,0.0,0.0,0.0,0.0,A,0.2,0.05555555555555558,0.05555555555555558,0.0,0.0,0.0,0.0,0.0,0.10941176470588236,0.022666666666667452,0.013953488372093023,0.022666666666667456,0.044117647058823525,"CELERY,EGGS,GLUTEN,NUTS",0.1927710843373494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIRASOLI TOFU ET PESTO,E392 - EXTRACTS OF ROSEMARY,0.6666666666666667,,0.0,0.0,0.5878378378378378,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.27409559017692103,0.0,0.27403314917127075,0.0,0.06623376623376623,0.0,,0.0,0.0,0.0,0.0,"EN:DOUGH,FR:TEFF,EN:WATER,EN:FILLING,EN:SOYA,EN:BREADCRUMBS,EN:COATING,FR:PESTO,EN:SALT,EN:GARLIC,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:BASIL,EN:HERB,EN:PEPPER,EN:SEED,EN:NATURAL-FLAVOURING,EN:FLAVOURING,EN:BROTH,EN:DURUM-WHEAT-SEMOLINA,EN:CEREAL,EN:WHEAT,EN:DURUM-WHEAT,EN:SEMOLINA,EN:TOFU,FR:FARINE-DE-BLE-TENDER-DE-TYPE-0,EN:BREWER-S-YEAST,EN:YEAST,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,FR:POMMES-DE-TERRE-EFFILEES,EN:EXTRA-VIRGIN-OLIVE-OIL,EN:OLIVE-OIL,EN:VIRGIN-OLIVE-OIL,EN:PINE-NUTS,EN:LEMON-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:YEAST-EXTRACT,EN:SPICE,EN:CONDIMENT,FR:ANTIOXIDANT,EN:E392",0.0741687979539642,"PATE 60%: SEMOULE DE BLÉ DUR*, TEFF* 7,5%, EAU. FARCE 40%: TOFU* 71%(EAU, SOJA*), CHAPELURE* (FARINE DE BLÉ TENDER DE TYPE 0*, LEVURE DE BIÉRE, SEL), PESTO VEGAN* 14% (BASILIC*, HUILE DE TOURNESOL*, POMMES DE TERRE EFFILÉES*, HUILE D'OLIVE EXTRA VIERGE*, PIGNONS DE PIN*, SEL*, JUS DE CITRON*), SEL, AIL*, BASILIC*, POIVRE*, AROMES NATURELS, [(SEL, AMIDON DE MAIS*, MALTODESTRINE DE MAIS* JUS DE LEGUMES* ET LÉGUMES DÉSHYDRATÉS*: OIGNONS*, CAROTTES*, CELERY*, PERSIL*, POIREAU*), HUILE DE TOURNESOL*, EXTRAIT DE LEVURE*, AROMES NATURELS VÉGÉTAUX, ÉPICES*, ANTIOXIDANT* (EXTRAIT DE ROMARIN)]. *ISSU DE L'AGRICULTURE BIOLOGIQUE. BOUILLON VÉGÉTAL*",0.41728395061728396,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.07294117647058823,0.01994666666666736,0.025581395348837212,0.01994666666666736,0.023529411764705882,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PESTOFU,,0.0,,0.0,0.0,0.02027027027027027,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.41536836546078687,0.0,0.4154696132596685,0.0,0.5103896103896104,0.045000000000000005,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.04823529411764706,0.02040000000000071,0.1558139534883721,0.02040000000000071,0.044117647058823525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIZ COMPLET CURRY TOFU,E412 - GUAR GUM,0.7727272727272727,EN:SOYBEANS,0.9787234042553191,0.0,0.21621621621621623,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.14576181674148403,0.0,0.14585635359116023,0.0,0.06753246753246754,0.125,"COMPOSITE FOODS,ONE-DISH MEALS",0.41666666666666663,0.0,0.0,0.030534351145038167,"EN:BROWN-RICE,EN:RICE,EN:TOFU,EN:COCONUT-MILK,EN:FRUIT,EN:COCONUT,EN:CHICKPEA,EN:LEGUME,EN:SWEET-POTATO,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:SALT-FROM-GUERANDE,EN:SALT,EN:SEA-SALT,EN:CORIANDER,EN:HERB,EN:CURRY,EN:CONDIMENT,EN:SPICE,EN:STABILISER,EN:WATER,FR:RIZ-COMPLET-ETUVE,EN:PARBOILED-RICE,EN:SOYA,EN:GELLING-AGENT,EN:E412,EN:NIGARI,EN:E511",0.030690537084398978,"RIZ COMPLET CUIT 68% (EAU, RIZ COMPLET ÉTUVÉ&QUOT;), TOFU* 15% (EAU, SOJA, GÉLIFIANT: NIGARI), LAIT DE NOIX DE COCO', POIS CHICHES 4%, PATATE DOUCE 4%, HUILE DE TOURNESOL&QUOT;, SEL DE GUÉRANDE, CORIANDRE, CURRY 0,4%, STABILISANT: FARINE DE GUAR",0.4765432098765432,0.0,0.0,0.0,0.0,0.0,B,0.4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.049411764705882356,0.01405333333333382,0.04186046511627907,0.014053333333333822,0.014705882352941176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPÉCIALITÉ À TARTINER À BASE DE TOFU LACTOFERMENTE,,0.0,,0.0,0.0,0.016216216216216217,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.16239767626089252,0.0,0.16243093922651936,0.0,0.15064935064935064,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.11058823529411765,0.03173333333333443,0.0413953488372093,0.03173333333333444,0.003235294117647059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PESTOFU SAUCE LACTOFERMENTÉE BASILIC,,0.0,,0.0,0.0,0.02702702702702703,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.42434644837602326,0.0,0.4243093922651934,0.0,0.5142857142857143,0.05500000000000001,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.05529411764705883,0.019720000000000685,0.1511627906976744,0.019720000000000685,0.049999999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCISSES AU TOFU QUINOA ET CAROTTES,,0.0,,0.0,0.0,0.10810810810810811,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.2397676260892527,0.0,0.2397790055248619,0.0,0.14285714285714288,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.22352941176470587,0.02946666666666769,0.03255813953488372,0.029466666666667692,0.07352941176470588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUS ABRICOT ET TOFU,,0.0,,0.0,0.0,0.16216216216216217,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.05624504885133351,0.0,0.056353591160221,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.009411764705882354,0.00045333333333334903,0.0,0.0004533333333333491,0.2911764705882353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APERITIV'O CARPACCIO AROMATIQUE DE MOPUR ET TOFU,E440 - PECTINS,0.8787878787878788,"EN:GLUTEN,EN:LUPIN",0.40425531914893614,0.0,0.12702702702702703,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.2949564298917349,0.0,0.2950276243093923,0.0,0.25974025974025977,0.0,,0.0,0.0,0.0,0.0,"FR:CFLRPFLCCIO-RROMRTIUUE-DE-MOPIJR-CORRECTEURS-O-RCIOITE,EN:SALT,EN:SPICE,EN:CONDIMENT,EN:BLACK-OLIVE,EN:PLANT,EN:OLIVE,FR:OE-1570,FR:CEREFLLES,FR:FBRINE-OE-FROMENT,FR:EBU,FR:SEH1-FLNL-9-570,EN:OIL,EN:OIL-AND-FAT,EN:YEAST,FR:EXTRBIT,FR:GRRINES-3-270,FR:TYPE-12570,FR:OENOYBIJTEES-EGOUTTEES,FR:VALEURS-MOYENNES-POUR,FR:CHLCIIJH,FR:OLIVES-LECCINO,EN:SUNFLOWER-OIL,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,FR:NRTURELS,FR:DE-BLE-3670,FR:FFIRLNE-POIS-CHICHES,FR:LEVRIN-DE-BLE-FL-HUILE-D-OLIVE-EXTRB-VIERGE,FR:DE-BLE-COCO-NON-HYDROGENEE,FR:EN-EN-POUDRE,FR:BROMES-D-EPICES,FR:OIGNON-DESHYDRBTE,FR:CONTIENT-DIJ-4-LUPIN,FR:FRRINE-COMPLETE,FR:SEMI-COTLPLETE-180,FR:1,FR:FRPINF-IENORE,FR:F-BRINE-COMPLET-E-DE-SEIGLE,FR:EN-LEVRIN-D-EPEFLUTRE-COMPLET,EN:SUNFLOWER,FR:CBRTHBME,FR:DREE,FR:11H15,FR:GRBINES-DE-SESBHE-OE-TOURNESOL,FR:GPRINES-LIN,EN:PUMPKIN,EN:VEGETABLE,FR:VINRIGRE,EN:RICE-PROTEIN,EN:RICE,FR:DE-TRPIOCR,FR:FRRINE-LEGUHES,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,FR:JUS-OE-CITRON,FR:CONCENTRE-OE-CHROTTE-ET-JUS,FR:OLIVES-VERTES-SEL,FR:CORRECTEURS-OHCIDITE,FR:SOIR,EN:DEXTROSE,EN:MONOSACCHARIDE,EN:GLUCOSE,FR:EXRPMR-DE-TOURNESOL,FR:SEL-MRRIN,FR:EPICE5,EN:APPLE-PECTIN,EN:FRUIT,EN:APPLE,EN:E440A,EN:FRUIT-PECTIN,FR:MILLET-6-50Z,FR:LIN-670,EN:PEA,EN:LEGUME,FR:RCIOE-CITRIQUE",0.9156010230179029,"CFLRPFLCCIO RROMRTIUUE DE MOPIJR@ CORRECTEURS O'RCIOITE: CHLCIIJH, SEL, ÉPICES). OLIVES NOIRES 25% (OLIVES &QUOT;LECCINO&QUOT;, SEL, HUILE TOURNESOL, ÉPICES, NRTURELS), OE 1570 (EBU, DE BLE 3670, FFIRLNE POIS CHICHES, LEVRIN DE BLE FL HUILE D'OLIVE EXTRB VIERGE, DE SEL, (EBU, SOIR, SEL), DE BLE COCO NON HYDROGENEE, (DEXTROSE, EXRPMR DE TOURNESOL, SEL MRRIN, EPICE5, PECTINE DE POMME), EN EN POUDRE, BROMES D'EPICES, OIGNON DESHYDRBTE. CONTIENT DIJ --4 LUPIN), CÉRÉFLLES 12,5% (FBRINE OE FROMENT 45%, EBU, SEH1-FLNL 9,570 (FRRINE COMPLETE 25%, SEMI-COTLPLETE 180/1 (MILLET 6.50Z, LIN 670, TOURNESOL 5,5%), FRPINF IENORE 10%, F BRINE COMPLET E DE SEIGLE 8%, EN LEVRIN D'EPEFLUTRE COMPLET). HUILE (TOURNESOL, CBRTHBME), SEL, LEVURE, EXTRBIT (DREE, 11H15), GRRINES 3,270 (GRBINES DE SESBHE OE TOURNESOL, GPRINES LIN, COURGE)), TYPE 12570 (HUILE DE TOURNESOL. VINRIGRE, PROTEINES RIZ, DE TRPIOCR, FRRINE LEGUHES (POIS). SUCRE. JUS OE CITRON, SEL. CONCENTRE OE CHROTTE ET JUS), OÉNOYBIJTÉES ÉGOUTTÉES 5% (OLIVES VERTES SEL, CORRECTEURS OHCIDITE: RCIOE CITRIQUE, RCIOE PEUT CONTENIR OES NOYRUX). VALEURS MOYENNES POUR",0.09382716049382715,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.1388235294117647,0.054400000000001884,0.05581395348837209,0.054400000000001884,0.026470588235294117,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU NATURE,,0.0,,0.0,0.0,0.0,0.0,0.0,FMARQUIS,0.33333333333333337,UNKNOWN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
